person,allNames,institution,ULAN_ID,VIAF_ID,WIKIDATA_ID,GND_ID,group_type
,"Alfred Henry Taylor | Taylor, Alfred Henry",pmc,500004814,,,,ULAN
,"Fielding | Fielding, Nathan Theodore | Fielding, the Elder | Nathan Theodore Fielding | T. Fielding",pmc,500004815,,,,ULAN
,"Cagli, Corrado",frick,500004817,,,,ULAN
,"Knupfer, Nicolaus | Knupfer, Nikolaus | Knüpfer, Nicolaes | Knüpfer, Nicolaus | Knüpfer, Nikolaus",frick | midas | warburg,500004818,,,,ULAN
,"Fini Tommaso | Masolino | Masolino di Cristoforo da Panicale | Masolino, da Panicale | Tommaso di Cristoforo Fini",frick | midas | warburg | zeri,500004819,,,,ULAN
,"Leloir, Alexandre Louis | Leloir, Louis",frick,500004820,,,,ULAN
,"Peale, Raphael | Peale, Raphaelle",frick,500004821,,,,ULAN
,"Balthasar, Georg | Probst, Balthasar | Probst, G. Balthasar | Probst, Georg B. | Probst, Georg Balthasar",midas | warburg,500004823,,,,ULAN
,"Hulk, J. F.",warburg,500004833,,,,ULAN
,"Menkes, Sigmund | Menkes, Sigmund Joseph | Menkes, Zygmunt",frick,500004834,,,,ULAN
,"Meuron, Albert de",midas,500004835,,,,ULAN
,"Ury, Lesser",midas,500004839,,,,ULAN
,"Vassalettus, Petrus | Vassalletto (1190) | Vassalletto Pietro | Vassalletto der Jüngere | Vassalletto, Pietro | Vassalletto, Pietro (1) | Vassalletto, Pietro (1154) | Vassalletto, Pietro (2)",midas | zeri,500004841,,,,ULAN
,"Waroquier, Henry de",frick,500004842,,,,ULAN
,"Christoph Unterberger | Unterberger, Christoph | Unterberger, Cristoforo | Unterperger, Christoph",midas | warburg,500004846,,,,ULAN
,"Cabezalero, Juan Martin | Cabezalero, Juan Martín",frick,500004847,,,,ULAN
,"Jegher, Christoffel | Jegher, Christoffel, approximately 1596-1652 or 1653",warburg,500004848,,,,ULAN
,"Fabiani, Max",midas,500004849,,,,ULAN
,"Bernardino di Campilio | Campilio, Bernardino | Campilli Bernardino | Campilli, Bernardino",midas | zeri,500004851,,,,ULAN
,"Canavesio Giovanni | Canavesio, Giovanni",frick | midas | zeri,500004852,,,,ULAN
,"Catlin, George",frick,500004854,,,,ULAN
,"Marconi, Enrico | Marconi, Henryk",midas,500004855,,,,ULAN
,"E. H. Landseer | E. Landseer | E. Landseer, R.A. | Edwin Henry Landseer | Edwin Landseer | Edwin Landseer, A.P.A. | La | Landseer, Edwin | Landseer, Edwin Henry | Landseer, Sir Edwin | Landseer, Sir Edwin Henry | Sir Edwin Landseer | e. henry landseer | e. w. Landseer | edw. landseer | erwin landseer",frick | midas | pmc,500004856,,,,ULAN
,"Periccioli, Giuliano | Pericciuoli, Giuliono",midas,500004861,,,,ULAN
,"Nichola (Apulia, de) | Nichola (Pietri de Apulia) | Nicola (d'Apulia) | Nicolas (Pise, de) | Pisano Nicola | Pisano, Niccola | Pisano, Niccolò | Pisano, Niccoló | Pisano, Nicola | Pisano, Nicola (1220) | Pisano, Nicolo",midas | warburg | zeri,500004862,,,,ULAN
,Monogrammist W R | Monogrammist W. R.,pmc,500004863,,,,ULAN
,"Arthur Wellington Fowles | Fowles, Arthur Wellington",pmc,500004865,,,,ULAN
,"Bernard Downes | Downes, Bernard",pmc,500004868,,,,ULAN
,"Weinbrenner, Friedrich | Weinbrenner, Johann Jakob Friedrich",midas,500004869,,,,ULAN
,"Dalle Destre Vincenzo | Destre, Vincenzo dalle | Destri, Vincenzo da | Vincenzo da Treviso",midas | zeri,500004879,,,,ULAN
,"Jan Baptist Jaspers | Jaspers, Jan Baptist",pmc,500004880,,,,ULAN
,"Devambez, André | Devambez, André Edouard | Devambez, André-Victor-Edouard",frick,500004881,,,,ULAN
,"Carus, Carl Gustav",frick | midas,500004882,,,,ULAN
,"Natoire, Charles Joseph | Natoire, Charles-Joseph",frick | midas | warburg,500004884,,,,ULAN
,"Jacopo Moranzona | Moranzone, Giacomo (1413) | Moranzone, Jacopo (1413) | Moranzone, Jacopo (1430) | Moranzone, Jacopo, the elder | Moronzone, Jacopo (1413)",midas,500004885,,,,ULAN
,"Stillman, William James",frick,500004889,,,,ULAN
,"Pet | Peter Van Den Velde | Peter Van den Velden | Peter Vander Velde | Peter van den Velde | Peter van der Felde | Peter van der Velde | Peter van der Velden | Pieter Van Den Velde | Velde | Velde, Peter van de | Velde, Peter van den | Velde, Pieter Van Den | Velde, Pieter van de",pmc,500004892,,,,ULAN
,"J. Whitcomb | T. Whitecomb | T. Whitecombe | Thomas Whitcombe | Whitcomb | Whitcomb, Thomas | Whitcombe | Whitcombe, Thomas | Whitecomb, Thomas | Whitecombe, Thomas | Witcomb | Witcomb, Thomas | Witcombe | Witcombe, Thomas | t. whitcombe | thos. whitcomb | whitcombe, t.",midas | pmc,500004894,,,,ULAN
,"Eysen, Louis",midas,500004897,,,,ULAN
,"Gendron, Auguste | Gendron, Ernest Augustin | Gendron, Etienne-Augustin",midas,500004902,,,,ULAN
,"Genelli, Janus | Genelly, Janus",midas,500004903,,,,ULAN
,"Clinedinst, B. West | Clinedinst, Benjamin West | Clinedinst, Benjanin West",frick,500004907,,,,ULAN
,"Scaminossi, Raffaello | Schiaminossi Raffaello | Schiaminossi, Raffaello",frick | midas | zeri,500004910,,,,ULAN
,"Cauce | Cause | Cawse | Cawse, John | H. Cawse | J. Cawse | John Cawse",frick | pmc,500004912,,,,ULAN
,Unknown / Anonymous,warburg,500004914,,,,ULAN
,"De Ferg | Ferch | Ferg, Franz De Paula | Ferg, Franz Josef | Ferg, Franz de Paula | Ferg, Paul | Ferg, Paulus | Fergue, Franz de Paula | Ferz, Franz de Paula | Francis Paul Ferg | Franz De Paula Ferg | Franz Ferg | Franz Paul Ferg | Franz de Paula Ferg | Furge, Franz de Paula | Paul Ferg | f. de paula ferg",midas | pmc | warburg,500004915,,,,ULAN
,"Bofinger, Helge",midas,500004917,,,,ULAN
,"Bagdani, Jakob | Bocdani, Jakob | Bochdani, Jacob | Bochdani, Jakob | Bodani, Jakob | Bogdan, Jakob | Bogdan, Jakub | Bogdane, Jakob | Bogdani, Jacob | Bogdani, Jacob, Count | Bogdani, Jakab | Bogdani, Jakob | Bogdani, James | Bogdany, Jakob | Bogden, Jakob | Bogdone, Jacob | Bogdány, Jacob | Bogdány, Jakab | Bogdány, Jakob | Bogdány, James | Bohdan, Jakub | Buckdan, Jacob | Buckdane, Jacob | Bugdani, Jakob | Gogdano, | Jakob Bogdany",frick | midas | pmc | warburg,500004918,,,,ULAN
,"Kolbe, Georg | Kolbe, George",midas,500004921,,,,ULAN
,"Moro, il | Torbido Francesco | Torbido, Francesco | Torbido, Francesco di Marco India",frick | midas | zeri,500004923,,,,ULAN
,"Joseph Walter | Walter, Joseph",frick | pmc,500004925,,,,ULAN
,"Steenwinckel, Hans van (2) | Steenwinckel, Hans van (II) | Steenwinckel, Hans van (d. y.) | Steenwinckel, Hans van (the younger) | Steenwinckel, Hans van, II | Steenwinkel, Hans van (1587)",midas,500004929,,,,ULAN
,"Stone, Benjamin Bellows Grant",frick,500004930,,,,ULAN
,"Macbeth R. W. | Macbeth, Robert W | Macbeth, Robert Walker | Robert Walker Macbeth | walker",frick | pmc,500004931,,,,ULAN
,"Schreiner, Friedrich Wilhelm",midas,500004932,,,,ULAN
,"Charles Meer Webb | Webb, Charles Meer",pmc,500004940,,,,ULAN
,"Molenaer, Bartholomeus",midas,500004942,,,,ULAN
,"Jan Miense Molenaer | Meulener, Hans | Molenaar, Jan Miense | Molenaer, Jan Miense",frick | midas | warburg,500004943,,,,ULAN
,"Pagani Gregorio | Pagani, Gregorio | Pagani, Gregorio (Goro)",frick | midas | warburg | zeri,500004944,,,,ULAN
,"Dobson, Frank | Frank Dobson",pmc,500004945,,,,ULAN
,"Ludovisi Bernardino | Ludovisi, Bernardino",midas | warburg | zeri,500004946,,,,ULAN
,"Cornelius Pearson | Pearson, Cornelius",pmc,500004947,,,,ULAN
,"Daddi Bernardo | Daddi, Bernardo | Dei Pietro | Gatta, Bartolomeo della",frick | midas | zeri,500004953,,,,ULAN
,Unknown / Anonymous,warburg,500004954,,,,ULAN
,"Cambellotti Duilio | Cambellotti, Duilio",midas | zeri,500004955,,,,ULAN
,"Bottani, Giovanni | Giovanni Bottani",midas,500004956,,,,ULAN
,"Malevic, Kasimir Severinovic | Malevich, Kasimir | Malevich, Kazimir | Malevich, Kazimir Severinovich | Malewitsch, Kasimir Ssewerinowitsch",midas,500004959,,,,ULAN
,"Lindgren, Armas | Lindgren, Armas Eliel",midas,500004960,,,,ULAN
,"Hengeler, Adolf",midas,500004965,,,,ULAN
,"Bayeu y Subías, Ramón | Bayeu, Ramón",frick,500004967,,,,ULAN
,"H. Howard | Howard | Howard, Hugh | Hugh Howard | Mr. Hugh Howard",frick | midas | pmc,500004969,,,,ULAN
,"Dicksee, J. R | Dicksee, John | Dicksee, John Robert | John Robert Dicksee",frick | pmc,500004970,,,,ULAN
,"Mondriaan, Piet | Mondriaan, Pieter Cornelis | Mondrian, Piet",frick | midas,500004972,,,,ULAN
,"Dollman, John Charles | John Charles Dollman",pmc,500004973,,,,ULAN
,"Kelly, Ellsworth",frick,500004975,,,,ULAN
,"Ligari, Cesare",midas,500004976,,,,ULAN
,"Torrentius, Johannes | Torrentius, Johannes Symoonisz",frick,500004977,,,,ULAN
,"Herbert, J. R. | Herbert, John Rogers | John Rogers Herbert",frick | midas | pmc,500004979,,,,ULAN
,"Rogers, John",frick,500004980,,,,ULAN
,"Zimmermann, Julius",midas,500004981,,,,ULAN
,"Nino Pisano | Pisana, Nino? | Pisano Nino | Pisano, Nino",frick | midas | warburg | zeri,500004982,,,,ULAN
,"Waterloo, Anthonie",frick | midas | warburg,500004986,,,,ULAN
,"Bone, R. P. | Bone, R. T. | Bone, Robert Trewick | R. Bone | R.P. Bone | R.T. Bone | Robert Trewick Bone",pmc,500004991,,,,ULAN
,"Cocks, E. W. | Cocks, E.W. | E. W. Cocks",pmc,500004995,,,,ULAN
,"Kirmer, Michel",midas,500004997,,,,ULAN
,"Ashley | Ashley, John | Astley | Astley, John | Astley, John, approximately 1730-1787 | John Astley",frick | pmc,500004998,,,,ULAN
,"Hall, Sidney Prior | Hall, Sydney | Hall, Sydney Prior | Sydney Prior Hall",frick | pmc,500004999,,,,ULAN
,"Ambrosius Benson | Bencon, Ambrosius | Bensoen, Ambrosius | Benson, Ambrosius | Benson, Ambrosius (1495) | Bensoni, Ambrosius | Bensons, Hambrosius | Bentsoen, Ambrosius | Benzone, Ambrogio | Benzone, Ambrosius | Master of the 11000 Virgins | Meester van de 11000 Maagden | Meister von Segovia",frick | midas,500005000,,,,ULAN
,"Mercer | Mercier | Mercier, Philip | Mercier, Philippe | Mercier, Pierre | Mercier, Pierre-Philippe | P. Mercier | Philip Mercier | Philippe Mercier | Phillipe Mercier | philippe mercier",frick | midas | pmc | warburg,500005005,,,,ULAN
,"J. F. van der | Jacob Frans van der Merck | Jacob Fransz van der Merck | Jacob Fransz. Van Der Merck | Jacob Fransz. van der Merck | Jacobus Fransz van der Merck | Jakob Fransz van Der Merck | Merck | Merck, Jacob Fransz. Van Der | Merck, Jacob Fransz. van der | Merck, Jacob van der | jakob van der merck",pmc | warburg,500005006,,,,ULAN
,"Barclay, J. M. | Barclay, James McLaren | Barclay, John MacLaren | Barclay, John Maclaren | Barclay, John McLaren | John Maclaren Barclay | John McLaren Barclay",pmc,500005007,,,,ULAN
,"Chelminski, Jan | Chelminski, Jan V",frick,500005009,,,,ULAN
,"Schrödter, Adolf | Schrödter, Adolph",frick | midas,500005011,,,,ULAN
,"Schwichtenberg, Martel",midas,500005012,,,,ULAN
,"Zanetti Domenico | Zanetti, Domenico",midas | zeri,500005013,,,,ULAN
,"Steiner, Rudolf",midas,500005014,,,,ULAN
,"Andrea Pisano | Pisano, Andrea",midas | warburg | zeri,500005015,,,,ULAN
,"Stephan, Joseph",midas,500005017,,,,ULAN
,"F.P. Stephanoff | Francis Philip Stephanoff | Stephanoff | Stephanoff, Francis Philip | Stephenoff | T.P. Stephanoff",pmc,500005018,,,,ULAN
,"James, Francis Edward",frick,500005020,,,,ULAN
,"Gabriel, Jacques (1667) | Gabriel, Jacques (1724) | Gabriel, Jacques (5) | Gabriel, Jacques, V",midas,500005021,,,,ULAN
,"Welie, Antoon van",frick,500005022,,,,ULAN
,"Fairfax Muckley, L. | Fairfax-Muckley, Louis | Louis Fairfax Muckley | Muckley, Louis Fairfax",pmc,500005024,,,,ULAN
,"Bull, Richard | Richard Bull",pmc,500005025,,,,ULAN
,"Gogin, Charles",frick,500005026,,,,ULAN
,"Segantini Giovanni | Segantini, Giovanni",frick | midas | warburg | zeri,500005029,,,,ULAN
,"Pernot, François Alexandre",midas,500005030,,,,ULAN
,"Pierson, Christoffel",frick | midas | warburg,500005032,,,,ULAN
,"Singer, William H. | Singer, William Henry",frick,500005035,,,,ULAN
,"Niccolo | Niccolo Poussin | Nichola | Nicholas Poussin | Nicholo Poussin | Nicola Poussin | Nicolas Pouissin | Nicolas Poussin | Nicolo Poussin | Nicolò Poussin | Pausin | Pousan, Nicolas | Pousien, Nicolas | Pousin, Nicolas | Poussen, Ni | Poussin, Nichola | Poussin, Nicholas | Poussin, Nicolas | el Tusino",frick | midas | pmc | warburg,500005036,,,,ULAN
,"Daniell, Edward Thomas | Daniell, Rev. | Daniell, Rev. Edward Thomas | Daniell, Reverend Edward Davis | Edward Thomas Daniell",frick | pmc,500005045,,,,ULAN
,"Dardel, Nils | Dardel, Nils von",frick,500005047,,,,ULAN
,"George Alexander Napier | George Napier | Napier, George | Napier, George Alexander",pmc,500005051,,,,ULAN
,"Soreau, Isaac | Soreau, Isaak",frick | midas | warburg,500005053,,,,ULAN
,"Donner, Franz | Donner, Georg | Donner, Georg Raphael | Donner, Juraj Rafael | Donner, Raphael | Juraj Rafael Donner",midas | warburg,500005054,,,,ULAN
,"Brooking, Charles",frick,500005055,,,,ULAN
,"Castelli, Bernardo | Castello Bernardo | Castello, Bernardo",frick | midas | warburg | zeri,500005056,,,,ULAN
,"Castello Genovés, Juan Bautista | Castello Giovanni Battista | Castello, Battista | Castello, Giovanni Battista | Castello, Giovanni Battista (1547) | Castello, Giovanni Battista (il Genovese) | Genoves | Genovese, il",midas | warburg | zeri,500005057,,,,ULAN
,"Garneray, Jean François | Garneray, Jean-François",frick,500005059,,,,ULAN
,"Gaul, Gilbert | Gaul, Gilbert William",frick,500005060,,,,ULAN
,"Antonio da Faenza | Faenza, Antonio Gentili da | Gentili Antonio | Gentili, Antonio",midas | warburg | zeri,500005061,,,,ULAN
,"Georg, Giovanni | Georgi, Giovanni | Georgi, Hans | Georgius, Giovanni | Giorgi, Giovanni (1617)",midas | warburg,500005062,,,,ULAN
,"Brown, Harrison B. | Brown, Harrison Bird",frick,500005065,,,,ULAN
,"Mattei, Pasquale",midas,500005066,,,,ULAN
,"Rainer, Arnulf",midas,500005072,,,,ULAN
,"Sadeler, Marcus | Sadeler, Marcus Christoph",midas,500005073,,,,ULAN
,"Rugendas, ? | Rugendas, Johann Moritz | Rugendas, Moritz",frick | midas,500005074,,,,ULAN
,"Piola Pellegro | Piola, Pellegro",frick | midas | zeri,500005075,,,,ULAN
,"Bagnadore, Pier Maria | Bagnadore, Pietro Maria | Bagnadore, il | Bagnatore, Pier Maria | Bagnatore, Pietro Maria | Bagnatori Pietro Maria | Bagnatori, Pier Maria | Bagnatori, Pietro Gianmaria | Pier Maria Bagnadore",midas | zeri,500005078,,,,ULAN
,"Vecellio Francesco | Vecellio, Francesco",midas | warburg | zeri,500005079,,,,ULAN
,"Venturini Giovanni Francesco | Venturini, Giovanni Francesco",midas | zeri,500005080,,,,ULAN
,"Vlieger, Eltie de | Vlieger, Neeltje de",midas,500005081,,,,ULAN
,"Weitsch, Johann Friedrich | Weitsch, Pascha | Weitsch, Pascha Johann Friedrich",frick | midas,500005082,,,,ULAN
,"Asbroeck, Franz | Asbroek, Franz | Aspruck, Franciscus | Aspruck, Frantz | Aspruck, Franz | Assbrugg, Franz",midas | warburg,500005084,,,,ULAN
,"Ashford | Ashford, William | Ashford, William, approximately 1746-1824 | Mr. Ashford | W. Ashford | William Ashford | ashford william",frick | pmc | warburg,500005085,,,,ULAN
,"Abraham, Robert | Robert Abraham",pmc,500005086,,,,ULAN
,"Boisfremont, Charles Boulanger de",frick,500005088,,,,ULAN
,"Goeree, Jan",frick | midas,500005089,,,,ULAN
,"Crivelli, Angelo Maria | Crivellone | Crivellone, il",frick | midas,500005090,,,,ULAN
,"Andrew Carrick Gow | Gow, Andrew Carrick",pmc,500005091,,,,ULAN
,"Crivelli Carlo | Crivelli, Carlo",frick | midas | warburg | zeri,500005092,,,,ULAN
,"Janet, Ange Louis | Janet-Lange | Janet-Lange, Ange Louis",frick,500005093,,,,ULAN
,"Cotes, E. C. | Cotes, E.C. | E. C. Cotes",pmc,500005094,,,,ULAN
,"Master Herman | Meester Herman | Posthumus, Herman | Postma, Hermann",midas | warburg,500005096,,,,ULAN
,"Fry, Roger | Fry, Roger Eliot | Fry, Roger Elliot | Roger Eliot Fry | Roger Fry | פריי, רוג׳ר אליוט",frick | pmc,500005106,,,,ULAN
,Unknown / Anonymous,warburg,500005107,,,,ULAN
,"Politi Odorico | Politi, Odorico",zeri,500005112,,,,ULAN
,"Oehmichen, Hugo",midas,500005113,,,,ULAN
,"Bell Scott | Scott | Scott, William Bell | William Bell Scott",frick | pmc,500005114,,,,ULAN
,"#257;rôn, Ary | #275; | Kurzmann, Ludwig | Sarôn, Arye | Sharon, Arieh | Sharon, Arye | Sharon, Aryeh | ",midas,500005115,,,,ULAN
,"Stoeber, Francis | Stoeber, François | Stöber, Fr. | Stöber, Franz | Stöber, Franz (1760) | Stöber, Franz (1795) | Stöber, Franz Xaver | Stöber, Josef Franz",midas | warburg,500005116,,,,ULAN
,"Naiwincx, Herman | Naiwinx, Herman | Nauwincx, Herman",midas,500005117,,,,ULAN
,"Isaac Johnson | Johnson, Isaac",pmc,500005122,,,,ULAN
,"Francesco Trevisani | Romano | Travisani, Francesco | Trevesani, Francesco | Trevesina, Francesco | Trevessiana, Francesco | Trevisani Francesco | Trevisani, Francesco | Trevisano | Trevisano, Francesco | Treviso | Trevissani, Francesco | Trevissiana, Francesco | Trivessani, Francesco | Trivisani, Francesco | Trivissani, Francesco",frick | midas | pmc | warburg | zeri,500005125,,,,ULAN
,"D. Porte | J. Laporte | John Laporte | La Port | La Porte | La Porte and others | La Porte, John | Laport | Laport, John | Laporte | Laporte, John | Le Port | Le Port, John | Le Porte | Le Porte, John | Leport | Leport, John | Leporte | Port | Port, John",frick | pmc,500005126,,,,ULAN
,"Hébert, Antoine Auguste Ernest | Hébert, Ernest",frick | midas,500005127,,,,ULAN
,"Campi Galeazzo | Campi, Galeazzo",midas | zeri,500005128,,,,ULAN
,"Leutze, Emanuel | Leutze, Emanuel Gottlieb",frick | midas,500005129,,,,ULAN
,"Dannat, William Turner",midas,500005131,,,,ULAN
,"Cini Andrea di Mariotto | Minga, Andrea del | Minga, Andrea di Mariotto del",midas | zeri,500005133,,,,ULAN
,"Hansen, Constantin",frick | midas,500005135,,,,ULAN
,"Ben Nicholson | Nicholson, Ben",frick | pmc | warburg,500005137,,,,ULAN
,"Bouché, Louis",frick,500005139,,,,ULAN
,"Hoorn, Jordanus",frick,500005142,,,,ULAN
,"Hope, James",frick,500005143,,,,ULAN
,"Mazell, Peter",midas,500005146,,,,ULAN
,"Dominicus Tebaldus de Peregrinis | Tibaldi, Domenico",frick | midas | warburg,500005148,,,,ULAN
,"Palmerini Pier Antonio | Palmerini, Pier Antonio | Palmerini, Pierantonio",frick | midas | zeri,500005149,,,,ULAN
,"Andrea da Salerno | Sabatini Andrea | Sabatini, Andrea | Sabbatini, Andrea",midas | warburg | zeri,500005151,,,,ULAN
,"Amiet, Cuno",frick | midas,500005153,,,,ULAN
,"Evans, Richard | Richard Evans",pmc,500005156,,,,ULAN
,"Stimmer, Abel",midas,500005157,,,,ULAN
,"Hayter Kinch | Kinch, Hayter",pmc,500005160,,,,ULAN
,"Becerra Gaspar | Becerra, Gaspar",frick | midas | warburg | zeri,500005162,,,,ULAN
,"Adam, Patrick William | Adam, Patrick William, R. S. A. | Adam, Patrick William, R.S.A. | Patrick William Adam",pmc,500005164,,,,ULAN
,"Max, Gabriel | Max, Gabriel Cornelius (Ritter von) | Max, Gabriel Cornelius von",frick | midas,500005165,,,,ULAN
,"Octavius Vaenius | Octavius Venius | Otho Vaenius | Otho Veen | Otho Venius | Otho Vennius | Otho Venu | Otho Venus | Ottavio Venas | Ottavio Venus | Otto van Veen | V. Veen | Vaenius, Octavius | Vaenius, Otto | Vaenius, Otto van | Van Veen | Vander Veene | Vanveen | Veen | Veen, Ot | Veen, Otho van | Veen, Otto van | Venius, Otto | Venius, Otto van",frick | midas | pmc | warburg,500005170,,,,ULAN
,"Fantastici, Agostino",midas,500005172,,,,ULAN
,"Charles Waller | Waller, C.",pmc,500005175,,,,ULAN
,"Crépin, Louis Philippe | Crépin, Louis-Philippe",frick,500005176,,,,ULAN
,"Duc, Jacob | Duck, Jacob | Duck, Jakob | Ducq, Jacob | Duick, Jacob | Duyck, Jacob",frick | midas | warburg,500005177,,,,ULAN
,"Friedensreich Regentag Dunkelbunt Hundertwasser | Hundertwasser, Friedensreich | Hundertwasser, Fritz | Stowasser, Fritz",midas,500005179,,,,ULAN
,"Grano, Antonino | Grano, Antonio",midas,500005181,,,,ULAN
,"Deruet, Claude | Ruet, Claude de",frick | midas | warburg,500005182,,,,ULAN
,"Dewing, M. O | Dewing, Maria Oakey",frick,500005184,,,,ULAN
,"Dugdale, Thomas Cantrell",frick,500005185,,,,ULAN
,"Chalmers, George | Chalmers, George (Sir) | Chalmers, Sir | Chalmers, Sir George | George (Sir) Chalmers | George Chalmers",pmc,500005187,,,,ULAN
,"Humphrey Repton | Humphry Repton | Repton, Humphrey | Repton, Humphry",pmc,500005189,,,,ULAN
,"Schmidt, Katherine",frick,500005190,,,,ULAN
,"Uhde, Constantin | Uhde, Konstantin",midas,500005192,,,,ULAN
,"Frangipane, Niccolò | Frangipane, Niccolò (1581) | Frangipani Nicolò | Frangipani, Niccolò",midas | zeri,500005196,,,,ULAN
